text,left_pixels,top_pixels,width_pixels,height_pixels,page
Page ,1031,2170,78,31,2
4 ,1119,2170,19,31,2
of ,1150,2170,27,31,2
6 ,1187,2170,17,31,2
Document ,1252,2171,157,24,2
"2
",1419,2171,18,23,2
identifiers,207,214,152,32,3
", ",360,214,7,31,3
records ,379,214,111,31,3
of ,501,214,30,31,3
session ,540,214,109,31,3
times ,656,214,83,31,3
and ,749,214,57,31,3
durations,817,214,145,31,3
", ",963,214,8,31,3
the ,980,214,47,31,3
date ,1039,214,63,31,3
on ,1113,214,37,31,3
which ,1159,214,95,31,3
the ,1262,214,47,31,3
account ,1318,214,120,31,3
"was
",1445,214,59,31,3
created,206,300,112,34,3
", ",318,300,7,34,3
the ,336,300,46,34,3
length ,392,300,98,34,3
of ,498,300,30,34,3
service,537,300,105,34,3
", ",642,300,9,34,3
the ,659,300,48,34,3
IP ,717,300,31,34,3
address ,758,300,116,34,3
used ,885,300,72,34,3
to ,966,300,30,34,3
register ,1005,300,115,34,3
the ,1128,300,48,34,3
account,1186,300,118,34,3
", ",1304,300,8,34,3
log,1320,300,49,34,3
-,1370,300,10,34,3
in ,1380,300,31,34,3
"IP
",1420,300,33,34,3
addresses ,207,386,146,31,3
associated ,365,386,154,30,3
with ,530,386,69,30,3
session ,608,386,109,30,3
times ,726,386,81,30,3
and ,818,386,57,30,3
dates,885,386,79,30,3
", ",965,386,7,30,3
account ,983,386,118,30,3
status,1111,386,87,30,3
", ",1200,386,8,30,3
alternative ,1218,386,161,30,3
"email
",1390,386,82,30,3
addresses ,208,471,146,34,3
provided ,365,471,141,34,3
during ,515,471,105,34,3
registration,629,471,175,34,3
", ",805,471,7,34,3
methods ,822,471,132,34,3
of ,964,471,29,34,3
connecting,1002,471,167,34,3
", ",1169,471,8,34,3
log ,1186,471,48,34,3
files,1243,471,61,34,3
", ",1305,471,7,34,3
and ,1323,471,56,34,3
"means
",1391,471,95,34,3
and ,208,555,54,38,3
source ,273,555,97,37,3
of ,382,555,30,37,3
payment ,420,555,135,37,3
(,566,555,10,37,3
including ,575,555,147,37,3
any ,731,555,55,37,3
credit ,795,555,88,37,3
or ,893,555,31,37,3
bank ,933,555,76,37,3
account ,1018,555,117,37,3
number,1145,555,120,37,3
),1266,555,10,37,3
";
",1277,555,8,37,3
d,305,643,27,26,3
. ,332,643,6,26,3
The ,413,644,57,34,3
types ,479,644,82,34,3
of ,572,644,28,34,3
service ,610,644,105,34,3
utilized,725,644,114,34,3
";
",842,644,8,34,3
e,307,737,20,17,3
".
",327,737,6,17,3
All ,413,728,46,35,3
records ,469,728,112,35,3
or ,592,728,31,35,3
other ,633,728,79,35,3
information ,721,728,182,35,3
stored ,913,728,93,35,3
at ,1017,728,28,35,3
any ,1054,728,55,35,3
time ,1118,728,67,35,3
by ,1195,728,36,35,3
an ,1242,728,36,35,3
individual ,1288,728,158,35,3
"using
",1457,728,85,35,3
the ,206,814,48,35,3
account,263,814,118,35,3
", ",382,814,7,35,3
including ,399,814,147,35,3
address ,554,814,118,35,3
books,681,814,90,35,3
", ",772,814,8,35,3
contact ,789,814,110,35,3
and ,907,814,57,35,3
buddy ,973,814,102,35,3
lists,1082,814,61,35,3
", ",1144,814,8,35,3
calendar ,1162,814,131,35,3
data,1302,814,66,35,3
", ",1368,814,8,35,3
"stored
",1386,814,94,35,3
voice ,207,901,78,35,3
mails,297,901,79,35,3
", ",378,901,7,35,3
pictures,396,901,121,35,3
", ",519,901,7,35,3
notes,535,901,81,35,3
", ",616,901,8,35,3
geographic ,634,901,170,35,3
location ,812,901,122,35,3
data ,944,901,65,35,3
associated ,1019,901,154,35,3
with ,1184,901,69,35,3
photos ,1263,901,102,35,3
"or
",1377,901,30,35,3
otherwise,208,986,148,29,3
; ,357,986,7,29,3
and ,375,986,55,29,3
document ,441,986,154,29,3
files,604,986,61,29,3
";
",666,986,8,29,3
f,306,1071,23,25,3
".
",320,1071,6,25,3
Any ,414,1071,64,35,3
and ,489,1071,55,35,3
all ,555,1071,37,35,3
linked ,601,1071,95,35,3
Google ,707,1071,108,35,3
LLC ,825,1071,66,35,3
user ,900,1071,65,35,3
IDs,974,1071,51,35,3
/,1028,1071,17,35,3
email ,1048,1071,83,35,3
accounts ,1141,1071,131,35,3
associated ,1283,1071,155,35,3
"with
",1449,1071,68,35,3
email ,207,1157,81,35,3
address ,299,1157,116,34,3
clewis8425@gmail.com ,426,1157,350,34,3
including ,785,1157,146,34,3
other ,941,1157,78,34,3
Google ,1028,1157,109,34,3
LLC ,1148,1157,65,34,3
services ,1223,1157,119,34,3
"accounts
",1352,1157,131,34,3
linked ,207,1242,94,30,3
to ,312,1242,29,30,3
the ,351,1242,47,30,3
same ,407,1242,78,30,3
device ,496,1242,97,30,3
or ,603,1242,31,30,3
service,643,1242,105,30,3
", ",749,1242,8,30,3
accounts ,767,1242,131,30,3
linked ,907,1242,97,30,3
to ,1014,1242,29,30,3
the ,1052,1242,47,30,3
same ,1110,1242,76,30,3
browser,1196,1242,125,30,3
", ",1321,1242,8,30,3
"accounts
",1339,1242,131,30,3
linked ,206,1328,95,36,3
by ,312,1328,37,36,3
the ,359,1328,47,36,3
same ,416,1328,77,36,3
identifiers,502,1328,155,36,3
", ",658,1328,7,36,3
accounts ,675,1328,132,36,3
linked ,817,1328,96,36,3
by ,923,1328,37,36,3
the ,968,1328,48,36,3
same ,1026,1328,78,36,3
Android ,1114,1328,129,36,3
device,1254,1328,97,36,3
(,1352,1328,12,36,3
s,1365,1328,12,36,3
),1378,1328,10,36,3
", ",1390,1328,7,36,3
"recovery
",1407,1328,133,36,3
email ,207,1412,81,36,3
accounts,299,1412,131,35,3
", ",431,1412,8,35,3
and ,449,1412,57,35,3
other ,516,1412,80,35,3
accounts ,605,1412,131,35,3
linked ,747,1412,96,35,3
by ,851,1412,39,35,3
cookies,899,1412,113,35,3
";
",1013,1412,7,35,3
g,307,1508,24,27,3
".
",332,1508,4,27,3
All ,414,1499,45,34,3
records ,468,1499,112,33,3
pertaining ,590,1499,158,33,3
to ,757,1499,30,33,3
communications ,797,1499,251,33,3
between ,1057,1499,130,33,3
the ,1195,1499,47,33,3
Provider ,1252,1499,134,33,3
and ,1396,1499,57,33,3
"any
",1462,1499,55,33,3
person ,206,1585,104,35,3
regarding ,319,1585,149,34,3
the ,476,1585,48,34,3
account,534,1585,118,34,3
", ",652,1585,8,34,3
including ,670,1585,146,34,3
contacts ,825,1585,123,34,3
with ,957,1585,70,34,3
support ,1037,1585,119,34,3
services ,1166,1585,118,34,3
and ,1294,1585,57,34,3
records ,1362,1585,111,34,3
"of
",1484,1585,30,34,3
actions ,208,1672,102,28,3
taken,323,1672,82,27,3
";
",405,1672,8,27,3
h,305,1756,27,26,3
. ,330,1756,6,26,3
All ,413,1755,46,35,3
device ,468,1755,98,34,3
information ,576,1755,181,34,3
associated ,766,1755,156,34,3
with ,931,1755,70,34,3
the ,1009,1755,47,34,3
Account,1067,1755,127,34,3
", ",1194,1755,8,34,3
including ,1212,1755,147,34,3
but ,1367,1755,51,34,3
"not
",1428,1755,48,34,3
limited ,207,1841,107,32,3
to,325,1841,29,32,3
", ",354,1841,7,32,3
manufacture ,374,1841,191,32,3
names,576,1841,96,32,3
", ",673,1841,8,32,3
model ,693,1841,94,32,3
numbers,797,1841,134,32,3
", ",931,1841,8,32,3
serial ,950,1841,81,32,3
number,1041,1841,118,32,3
", ",1161,1841,7,32,3
media ,1178,1841,94,32,3
access ,1282,1841,92,32,3
"control
",1384,1841,107,32,3
(,206,1927,13,36,3
MAC,214,1926,88,36,3
) ,300,1926,11,36,3
addresses,321,1926,149,36,3
", ",471,1926,8,36,3
international ,488,1926,197,36,3
mobile ,694,1926,103,36,3
equipment ,807,1926,165,36,3
identifier ,981,1926,141,36,3
(,1131,1926,10,36,3
IMEI,1142,1926,75,36,3
) ,1218,1926,10,36,3
numbers,1238,1926,133,36,3
", ",1373,1926,8,36,3
FCC ,1391,1926,68,36,3
"ID
",1468,1926,36,36,3
numbers,208,2012,130,35,3
", ",341,2012,6,34,3
Android ,359,2012,129,34,3
IDs,499,2012,50,34,3
", ",551,2012,8,34,3
advertising ,569,2012,172,34,3
ID ,751,2012,37,34,3
numbers ,798,2012,132,34,3
(,941,2012,10,34,3
GAID,953,2012,89,34,3
),1043,2012,10,34,3
", ",1055,2012,7,34,3
and ,1072,2012,57,34,3
telephone ,1138,2012,150,34,3
numbers,1299,2012,133,34,3
; ,1433,2012,8,34,3
"and
",1451,2012,57,34,3
Case ,321,2170,75,32,3
2,409,2170,16,31,3
:,430,2170,3,31,3
21,439,2170,34,31,3
-,476,2170,8,31,3
mj,489,2170,31,31,3
-,524,2170,9,31,3
00530,535,2170,94,31,3
-,631,2170,10,31,3
SCD ,643,2170,70,31,3
Filed ,766,2171,70,24,3
"12/22/21
",848,2171,130,24,3
Page ,1030,2171,86,30,3
5 ,1120,2171,19,30,3
of ,1149,2171,28,30,3
6 ,1187,2171,18,30,3
Document ,1252,2171,157,24,3
"2
",1419,2171,18,23,3
i,308,216,14,25,4
".
",320,216,8,25,4
Evidence ,414,214,138,36,4
indicating ,562,214,153,35,4
the ,724,214,47,35,4
geographic ,780,214,170,35,4
location ,959,214,122,35,4
of ,1091,214,30,35,4
email ,1129,214,83,35,4
access ,1222,214,91,35,4
points,1325,214,92,35,4
".
",1422,214,4,35,4
Case ,321,2170,76,33,4
2,409,2170,17,32,4
:,429,2170,3,32,4
21,439,2170,33,32,4
-,477,2170,7,32,4
mj,489,2170,31,32,4
-,524,2170,9,32,4
00530,536,2170,94,32,4
-,631,2170,9,32,4
SCD ,643,2170,69,32,4
Filed ,766,2171,70,24,4
"12/22/21
",849,2171,130,24,4
Page ,1030,2170,78,32,4
6 ,1121,2170,17,32,4
of ,1149,2170,27,32,4
6 ,1188,2170,17,32,4
Document ,1252,2171,157,24,4
"2
",1419,2171,18,23,4
