text,left_pixels,top_pixels,width_pixels,height_pixels,page
the ,677,306,48,37,3
IP ,733,306,34,37,3
address ,773,306,120,37,3
used ,902,306,73,37,3
to ,982,306,31,37,3
register ,1022,306,114,37,3
the ,1146,306,47,37,3
account,1201,306,119,37,3
", ",1319,306,9,37,3
log,1336,306,49,37,3
-,1385,306,10,37,3
in ,1396,306,31,37,3
"IP
",1435,306,34,37,3
addresses ,223,392,150,35,3
associated ,383,392,157,34,3
with ,548,392,70,34,3
session ,626,392,109,34,3
times ,744,392,81,34,3
and ,835,392,59,34,3
dates,901,392,80,34,3
", ",983,392,7,34,3
account ,1000,392,118,34,3
status,1128,392,86,34,3
", ",1216,392,9,34,3
alternative ,1233,392,162,34,3
"email
",1405,392,82,34,3
addresses ,225,478,147,39,3
provided ,383,478,141,39,3
during ,533,478,105,39,3
registration,646,478,176,39,3
", ",822,478,8,39,3
methods ,841,478,130,39,3
of ,980,478,31,39,3
connecting,1019,478,168,39,3
", ",1184,478,9,39,3
log ,1203,478,48,39,3
files,1259,478,61,39,3
", ",1320,478,9,39,3
and ,1337,478,59,39,3
"means
",1405,478,96,39,3
and ,223,563,60,39,3
source ,292,563,100,39,3
of ,400,563,30,39,3
payment ,437,563,137,39,3
(,582,563,12,39,3
including ,595,563,144,39,3
any ,747,563,57,39,3
credit ,812,563,90,39,3
or ,910,563,33,39,3
bank ,951,563,75,39,3
account ,1035,563,118,39,3
number,1162,563,121,39,3
),1282,563,10,39,3
";
",1294,563,9,39,3
d,322,651,28,26,3
".
",348,650,7,26,3
e,321,745,24,18,3
".
",342,745,8,18,3
The ,427,649,62,38,3
types ,498,649,79,38,3
of ,587,649,33,38,3
service ,626,649,107,38,3
utilized,740,649,118,38,3
";
",857,649,9,38,3
All ,429,735,48,38,3
records ,487,735,110,38,3
or ,609,735,32,38,3
other ,650,735,79,38,3
information ,739,735,181,38,3
stored ,929,735,94,38,3
at ,1032,735,31,38,3
any ,1069,735,57,38,3
time ,1133,735,69,38,3
by ,1208,735,40,38,3
an ,1255,735,41,38,3
individual ,1302,735,160,38,3
"using
",1469,735,87,38,3
the ,222,819,48,40,3
account,278,819,120,39,3
", ",397,819,8,39,3
including ,415,819,146,39,3
address ,569,819,119,39,3
books,696,819,90,39,3
", ",787,819,8,39,3
contact ,803,819,111,39,3
and ,921,819,59,39,3
buddy ,988,819,101,39,3
lists,1099,819,59,39,3
", ",1158,819,8,39,3
calendar ,1175,819,133,39,3
data,1316,819,66,39,3
", ",1382,819,8,39,3
"stored
",1399,819,96,39,3
voice ,222,905,82,39,3
mails,308,905,85,38,3
", ",393,905,9,38,3
pictures,408,905,125,38,3
", ",533,905,9,38,3
notes,550,905,82,38,3
", ",632,905,10,38,3
geographic ,648,905,171,38,3
location ,829,905,120,38,3
data ,958,905,66,38,3
associated ,1033,905,156,38,3
with ,1198,905,70,38,3
photos ,1276,905,104,38,3
"or
",1389,905,32,38,3
otherwise,221,992,152,33,3
; ,370,992,10,33,3
and ,390,992,58,33,3
document ,455,992,157,33,3
files,619,992,64,33,3
";
",680,992,11,33,3
f,324,1079,21,26,3
".
",338,1079,6,26,3
Any ,426,1076,68,40,3
and ,502,1076,59,39,3
all ,568,1076,38,39,3
linked ,617,1076,93,39,3
Google ,722,1076,108,39,3
LLC ,840,1076,66,39,3
user ,914,1076,66,39,3
IDs,989,1076,51,39,3
/,1039,1076,20,39,3
email ,1061,1076,84,39,3
accounts ,1153,1076,132,39,3
associated ,1296,1076,155,39,3
"with
",1459,1076,72,39,3
email ,220,1163,85,38,3
address ,313,1163,118,37,3
olewis8425@gmail.com ,441,1163,354,37,3
including ,803,1163,147,37,3
other ,958,1163,81,37,3
Google ,1045,1163,112,37,3
LLC ,1167,1163,65,37,3
services ,1240,1163,119,37,3
"accounts
",1368,1163,131,37,3
linked ,222,1247,96,35,3
to ,326,1247,31,34,3
the ,365,1247,49,34,3
same ,421,1247,80,34,3
device ,509,1247,98,34,3
or ,617,1247,33,34,3
service,657,1247,106,34,3
", ",763,1247,8,34,3
accounts ,780,1247,132,34,3
linked ,921,1247,97,34,3
to ,1028,1247,31,34,3
the ,1066,1247,48,34,3
same ,1123,1247,78,34,3
browser,1209,1247,126,34,3
", ",1334,1247,8,34,3
"accounts
",1350,1247,135,34,3
linked ,222,1333,97,40,3
by ,324,1333,41,39,3
the ,374,1333,48,39,3
same ,428,1333,80,39,3
identifiers,518,1333,154,39,3
", ",672,1333,8,39,3
accounts ,687,1333,135,39,3
linked ,831,1333,98,39,3
by ,936,1333,39,39,3
the ,984,1333,47,39,3
same ,1039,1333,80,39,3
Android ,1127,1333,132,39,3
device,1266,1332,99,40,3
(,1366,1332,12,39,3
s,1376,1332,16,39,3
),1390,1332,12,39,3
", ",1402,1332,9,39,3
"recovery
",1421,1332,132,39,3
email ,221,1420,83,39,3
accounts,313,1420,133,38,3
", ",447,1420,7,38,3
and ,463,1420,59,38,3
other ,531,1420,80,38,3
accounts ,620,1420,132,38,3
linked ,764,1420,96,38,3
by ,867,1420,39,38,3
cookies,913,1419,113,38,3
";
",1027,1419,8,38,3
g,320,1517,28,28,3
".
",345,1517,11,28,3
All ,421,1505,53,39,3
records ,483,1505,112,38,3
pertaining ,604,1505,160,38,3
to ,773,1505,29,38,3
communications ,810,1505,252,38,3
between ,1073,1505,129,38,3
the ,1208,1505,50,38,3
Provider ,1266,1505,133,38,3
and ,1408,1505,58,38,3
"any
",1473,1505,59,38,3
person ,218,1593,108,40,3
regarding ,333,1592,151,40,3
the ,493,1592,47,40,3
account,548,1592,120,39,3
", ",667,1592,8,39,3
including ,685,1590,147,41,3
contacts ,839,1591,124,39,3
with ,972,1591,70,39,3
support ,1050,1590,121,40,3
services ,1179,1590,120,39,3
and ,1308,1590,57,39,3
records ,1374,1589,112,40,3
"of
",1496,1589,32,39,3
actions ,221,1680,107,32,3
taken,337,1680,84,31,3
";
",418,1680,11,31,3
h,318,1767,30,27,3
. ,342,1766,8,27,3
All ,426,1763,48,37,3
device ,482,1763,100,36,3
information ,592,1763,180,36,3
associated ,781,1763,157,36,3
with ,947,1763,69,36,3
the ,1024,1762,49,37,3
Account,1081,1762,128,36,3
", ",1209,1762,8,36,3
including ,1226,1762,147,36,3
but ,1380,1762,53,36,3
"not
",1441,1762,49,36,3
limited ,222,1849,109,37,3
to,340,1849,27,36,3
", ",369,1849,8,36,3
manufacture ,386,1849,193,36,3
names,590,1848,97,37,3
", ",688,1848,9,36,3
model ,706,1848,94,36,3
numbers,811,1848,133,36,3
", ",946,1848,7,36,3
serial ,963,1848,81,36,3
number,1054,1847,120,37,3
", ",1174,1847,8,36,3
media ,1191,1847,95,36,3
access ,1294,1847,92,36,3
"control
",1396,1847,108,36,3
(,221,1935,15,40,3
MAC,230,1934,89,40,3
) ,314,1934,12,40,3
addresses,336,1934,149,40,3
", ",487,1934,8,40,3
international ,504,1933,194,41,3
mobile ,708,1933,104,40,3
equipment ,822,1933,165,40,3
identifier ,997,1932,138,41,3
(,1144,1932,12,40,3
IMEI,1157,1932,73,40,3
) ,1231,1932,11,40,3
numbers,1254,1932,132,40,3
", ",1386,1932,9,40,3
FCC ,1405,1931,67,41,3
"ID
",1481,1931,37,40,3
numbers,220,2020,135,42,3
", ",356,2020,9,41,3
Android ,372,2020,132,41,3
IDs,514,2019,51,41,3
", ",565,2019,9,41,3
advertising ,583,2018,174,43,3
ID ,766,2019,38,41,3
numbers ,812,2018,134,41,3
(,954,2018,13,41,3
GAID,965,2018,93,41,3
),1057,2018,12,41,3
", ",1068,2018,9,41,3
and ,1086,2017,58,41,3
telephone ,1153,2016,151,42,3
numbers,1312,2016,133,42,3
; ,1445,2016,8,41,3
"and
",1463,2016,58,41,3
Case ,330,2176,83,41,3
2,422,2176,22,40,3
:,443,2176,5,40,3
21,451,2176,40,40,3
-,489,2176,10,40,3
mj,502,2176,34,40,3
-,535,2176,13,40,3
00530,548,2176,98,40,3
-,646,2176,9,40,3
SCD ,655,2176,75,40,3
Filed ,779,2176,72,40,3
12/22/21 ,862,2176,132,40,3
Page ,1044,2176,81,40,3
5 ,1132,2176,24,40,3
of ,1161,2176,32,40,3
6 ,1199,2176,24,40,3
Document ,1265,2175,158,41,3
"2
",1431,2175,24,40,3
i,329,230,14,25,4
".
",340,230,5,25,4
Evidence ,429,227,145,39,4
indicating ,584,227,152,39,4
the ,745,227,47,39,4
geographic ,801,227,170,39,4
location ,979,227,121,39,4
of ,1108,227,32,39,4
email ,1147,227,85,39,4
access ,1240,227,93,39,4
points,1342,227,94,39,4
".
",1439,227,6,39,4
Case ,331,2184,84,38,4
2,423,2184,23,37,4
:,435,2184,13,37,4
21,452,2184,41,37,4
-,491,2184,10,37,4
mj,503,2184,34,37,4
-,540,2184,10,37,4
00530,545,2184,103,37,4
-,647,2184,9,37,4
SCD ,656,2184,73,37,4
Filed ,780,2184,71,37,4
12/22/21 ,863,2183,132,38,4
Page ,1044,2183,81,37,4
6 ,1132,2183,23,37,4
of ,1162,2183,33,37,4
6 ,1199,2183,24,37,4
Document ,1269,2183,155,37,4
"2
",1434,2183,21,37,4
